,object,scale,angle_deg,scattered_re_0,scattered_im_0,scattered_re_1,scattered_im_1,scattered_re_2,scattered_im_2,scattered_re_3,scattered_im_3,scattered_re_4,scattered_im_4,scattered_re_5,scattered_im_5,scattered_re_6,scattered_im_6,scattered_re_7,scattered_im_7,scattered_re_8,scattered_im_8,scattered_re_9,scattered_im_9,scattered_re_10,scattered_im_10,scattered_re_11,scattered_im_11,scattered_re_12,scattered_im_12,scattered_re_13,scattered_im_13,scattered_re_14,scattered_im_14,scattered_re_15,scattered_im_15,scattered_re_16,scattered_im_16,scattered_re_17,scattered_im_17,scattered_re_18,scattered_im_18,scattered_re_19,scattered_im_19,scattered_re_20,scattered_im_20,scattered_re_21,scattered_im_21,scattered_re_22,scattered_im_22,scattered_re_23,scattered_im_23,scattered_re_24,scattered_im_24,scattered_re_25,scattered_im_25,scattered_re_26,scattered_im_26,scattered_re_27,scattered_im_27,scattered_re_28,scattered_im_28,scattered_re_29,scattered_im_29,scattered_re_30,scattered_im_30,scattered_re_31,scattered_im_31,scattered_re_32,scattered_im_32,scattered_re_33,scattered_im_33,scattered_re_34,scattered_im_34,scattered_re_35,scattered_im_35,scattered_re_36,scattered_im_36,scattered_re_37,scattered_im_37,scattered_re_38,scattered_im_38,scattered_re_39,scattered_im_39,scattered_re_40,scattered_im_40,scattered_re_41,scattered_im_41,scattered_re_42,scattered_im_42,scattered_re_43,scattered_im_43,scattered_re_44,scattered_im_44,scattered_re_45,scattered_im_45,scattered_re_46,scattered_im_46,scattered_re_47,scattered_im_47,scattered_re_48,scattered_im_48,scattered_re_49,scattered_im_49
553,treasure,428.11145,-13.65458,-1.1110803,0.20864029,0.42524132,0.7146384,-0.62425,-0.29088348,-0.14846057,-0.6280819,0.78473485,-0.42559353,0.299683,0.4194598,0.10375091,0.73099476,-0.10662119,-0.5627555,-0.07197311,0.5908218,0.15900286,0.028542068,0.25583503,0.44228682,-0.15600623,-1.0481629,-0.40979755,-0.036449708,0.7260701,-0.07044874,-0.5108108,-0.9521691,0.19368638,-0.09040284,-0.46655568,0.909891,-0.08212447,0.07168298,0.47340524,0.42249453,-0.026654454,0.3773958,-0.25403053,-0.40702578,-0.72135746,-0.47431272,0.2509142,-0.28652778,-0.30778414,-0.119630344,-0.11517353,0.4265114,-0.3929795,0.4404003,-0.6134117,0.7896433,0.36080968,0.24740207,-0.6075333,0.6089172,0.32944614,-0.105807155,1.2945657,0.028480632,-0.56520253,-0.16335288,-0.025150351,-0.3802268,0.37053126,-0.7809624,0.6176185,-0.7920023,-0.33085734,0.24947204,-0.48415828,0.08267347,-0.0016559296,-0.9700026,-0.8481382,0.27911758,-0.011681793,-0.008606513,1.4125078,0.10069771,0.05747623,-0.28557643,-0.1401945,-0.8065788,0.3475385,-1.2171683,-0.56898975,-0.13951553,0.019425642,-0.63467735,0.8091273,-0.70732546,-0.4054008,-0.5345538,0.27610344,0.33279517,-0.8771229,0.5066329
554,treasure,345.79623,-19.630972,-0.8214091,0.2789597,0.7014237,0.610093,-0.9897013,0.79130685,-1.1293046,-0.8979465,0.12784229,-0.4393387,-0.22658625,-0.026050724,-0.40850988,-0.5047476,1.1969236,0.26913655,-1.14894,0.31104052,0.9747849,0.77999026,-0.41219118,0.5705026,-0.17363752,-0.5670319,-0.49843594,-0.19866852,-0.08252153,-0.49910146,-1.0744334,-0.015794195,0.18613571,-0.09612037,0.9348244,0.39657846,-0.2634128,-0.3405809,1.1794945,-0.9732092,0.08677902,-0.49987212,0.7075517,0.51187336,0.15394741,-0.74828357,-0.26387608,0.020268923,0.6834212,-1.0248854,-0.72897637,0.08004364,-0.06259867,1.1539807,0.4389889,-1.1184552,0.6705442,0.046129987,0.2257925,0.17312187,0.76064503,1.094779,0.030197287,-0.28176594,-0.038330138,-0.1617666,-0.5606838,1.392551,0.42453414,0.06621982,-0.068568975,0.8573805,0.5102928,0.573973,-0.5951383,-1.2622652,0.36980087,-0.5966883,-1.439669,0.14539666,0.5112554,0.02843736,-0.6171769,-2.1132772,0.8614288,-0.028710086,-0.38958952,1.7112496,0.47369322,-1.0387237,1.9547224,0.23124509,-0.41050604,-1.038203,0.6727746,-0.62316835,1.013597,0.0017016528,0.40572587,0.07001317,-1.375958,0.25226173
555,hook,360.11316,-3.2715428,-1.5285841,0.37519714,0.31531638,0.29437557,-0.39130604,-0.003980772,1.1297078,-0.60826814,0.6177626,0.60198015,0.44737968,-0.62136024,0.4786363,0.03473954,0.10456987,0.3004199,-0.5986015,0.78449756,-0.6209524,-0.97408545,0.03705722,-0.49194768,-0.28678462,0.4557131,-0.2917475,0.37944597,-0.1733035,-0.03490058,-0.291251,0.43301323,-0.6126016,-0.12489202,-0.44161817,-0.14186177,0.15067275,0.35751098,-0.5709726,-0.27040374,-0.13567601,0.17003715,0.52611184,0.9586183,0.28879488,-0.4182133,-0.8675045,0.58291143,-0.78962517,0.33364987,-0.6647142,0.6902992,0.059859082,0.03859314,-0.34147304,0.9561268,0.3532535,0.60410124,-1.0808455,-0.7094951,0.24192299,0.0780334,0.09933305,0.42561793,-0.76805323,-0.25683403,-0.8908489,0.8625338,-0.012957227,0.020804927,0.26630604,-0.17945242,1.0110747,0.17263475,0.9737586,0.77004683,0.65215874,0.056799673,-0.09003518,-0.68498474,-0.054776393,-0.46225226,0.16217071,0.34435487,-0.34959385,1.1008916,0.025517527,-0.25439075,-0.24121125,0.42650813,0.033270285,-0.34594637,-0.53822595,-1.2983243,-0.5734215,0.2614137,0.13820316,-0.0049032667,0.759856,0.7014647,-1.5461497,1.0619031
556,treasure,448.14664,-5.460191,-1.2040622,0.3282123,0.39682618,0.46945074,-0.197525,-0.40699047,0.2899497,-0.18832268,0.26388827,0.68627334,-0.68522406,-0.6128757,0.331917,-0.07466629,0.017244944,0.1805302,0.15990485,-0.32934913,0.403738,-0.016594604,-0.69105643,-0.78187597,0.21498317,0.24284422,0.5207758,-0.64562446,0.39437357,-0.3463563,-0.6481781,-0.17908984,-0.8579979,-0.42927387,0.03860661,0.014958544,-0.23515326,-0.46748334,0.09961372,-0.09377705,0.49826348,-0.014797952,0.15051936,0.879554,0.26278257,-0.23799308,0.0070537925,-0.44071877,-0.121171445,-0.82190067,-0.54818135,-0.42738754,-0.19552906,0.07737901,-0.877594,0.35720626,0.48942366,-0.18312739,0.91602993,-0.5660318,-0.20540841,0.28345796,-0.4401252,0.24911748,-0.62731344,-0.034803793,-0.9189724,0.46004203,0.60194516,0.51147515,-0.53833014,-0.30247855,0.95769054,-0.54835474,0.92359203,0.24946657,0.22933765,-0.31991622,0.10024679,-0.31634575,0.39274928,1.2495258,0.18463838,-0.3621082,-0.81441164,0.30639976,0.24249636,-1.2389872,-0.5441865,0.034649204,-0.8729052,0.1970817,0.8746308,-0.68743885,-0.37651542,-0.95890784,-0.3432657,-0.17254585,0.11975919,0.50639784,-0.7086987,0.38514578
557,hook,303.99994,6.437262,-1.732059,0.14144528,0.45565864,0.5872087,-0.14582859,1.1155908,-0.5384637,-0.044049036,-0.31150353,0.42638484,-0.7748035,-0.3452176,1.2252924,-0.89136827,0.49413642,1.0122474,0.554237,-0.7495273,1.0522947,-0.17875528,0.3774344,0.11254379,-0.17012544,-0.0203038,-0.24002795,0.46230635,0.04640673,0.21451895,-0.50102943,-0.17410085,0.054718427,-0.022645893,-0.5031875,-0.25318405,0.3578931,-0.14604495,-0.6846179,0.34876335,0.36677727,0.98256046,-0.13775557,-0.40899736,-1.0441278,1.1193794,-0.41417676,0.36223754,0.22210851,0.14098358,1.4925708,0.8071519,-0.4756911,-0.26075673,-0.019282395,1.2285061,0.24406008,0.3876702,0.44714302,0.08676603,-1.0068752,-0.86664265,-0.91716194,-0.23849829,0.17428653,-1.4258646,-1.4692421,-0.19366609,-1.0393674,0.73743606,-0.43597507,0.15925662,0.12766899,0.9455709,0.3115657,0.10521945,0.41929442,-0.037028562,1.3220187,0.09497596,-0.3258527,0.12218786,-1.1599772,0.43901727,0.8495243,-1.3476435,0.07687755,-1.2457534,-0.12760606,0.6486142,0.5792723,-0.6849379,0.51105636,0.32940862,1.0113192,0.94275063,0.07363243,-0.5314396,1.2572627,0.92993903,-1.7193282,0.8999879
558,bone,455.44977,-0.6789286,-0.6038204,0.5894303,-0.28807345,0.43912497,0.07772055,0.105315655,0.21212992,-0.14839308,0.22757246,0.04759523,0.28389844,0.078085594,0.21713746,-0.20234817,0.23641527,0.2209886,0.014477906,0.12315454,0.49862173,0.5185066,0.5046294,0.10087223,-0.6629405,-0.47618037,0.20333803,0.23925239,0.4034893,-0.35527116,0.36210427,0.47191438,0.13951208,0.3180427,0.09583231,-0.5442816,-0.3412365,-0.41193077,-0.27026308,0.5899951,0.13990018,-0.3881108,-0.23444623,0.24375457,0.35174534,-0.4534745,-0.1616603,-0.37314883,0.035344016,-0.06996801,0.064044744,-0.043650933,0.15659055,-0.056033175,0.29808336,0.09589712,0.10357833,0.29579213,0.081721224,0.3323039,-0.1859233,0.3530756,0.1347988,-0.264443,-0.25300494,-0.40817982,-0.11709686,0.020549037,-0.23035738,-0.44996357,0.5514036,0.0034189327,0.16011935,0.39145407,0.5311015,-0.7871097,0.13395953,-0.1331389,0.49203458,0.2881167,0.061121136,-0.56445146,0.25280437,0.17431407,0.23699734,0.16128458,0.5440365,-0.031451847,-0.10447952,-0.5464099,0.0021316584,0.08352019,-0.100578465,-0.28873858,-0.04853901,-0.10752178,0.10993216,0.017642455,-0.39670333,0.1318551,-0.7250269,0.4611001
559,bone,554.7381,-35.04667,-0.877728,0.3982616,0.24588874,0.2209731,0.35070968,-0.019351918,0.06463174,-0.045905326,-0.019155864,-0.082041845,-0.02303644,-0.20762654,-0.12407062,-0.39329833,-0.36966446,-0.51531947,-0.49599501,-0.41112712,-0.25068593,-0.25668424,-0.053615116,-0.46292642,0.14663723,-0.32951203,0.20732474,0.0841077,-0.091096096,-0.25193074,0.26988345,0.5177113,-0.030318439,-0.24176325,0.013190989,-0.42169878,-0.51637846,-0.38757154,-0.30027205,0.19132014,-0.046732266,-0.95211154,0.443272,-0.052571274,0.13525805,0.22306946,-0.13938974,0.06412647,0.27162427,0.049960453,-0.019252315,-0.039089203,-0.04371215,-0.27774614,0.028666442,-0.63275886,-0.16327226,-0.3404036,-0.011084281,0.18548073,0.2598696,0.39322937,0.29981726,0.34436902,0.1454128,0.04222168,0.17915875,-0.37026724,0.3225289,-0.2796895,0.1844933,-0.001035002,0.22106585,0.29137763,-0.25630036,0.22949229,0.28514346,-0.35162354,0.16340782,0.056537565,0.14942203,-0.3430392,0.1691689,-0.40218186,-0.52563876,0.5736936,-0.18737726,0.3984269,0.21266252,-0.39218462,-0.25256985,0.046080813,-0.013678137,0.14501512,0.072193936,0.028805073,0.044765107,-0.23619722,0.25190842,0.4253148,-0.92415106,0.37900722
560,treasure,445.905,-15.981701,-1.1604042,0.17086124,0.52776647,0.7175586,-0.58791476,-0.124272324,-0.337408,-0.4419916,0.49007794,-0.54835427,0.4837122,0.29866582,-0.3895079,0.8383647,0.4259063,-0.43028492,-0.7647896,-0.08265099,0.023611521,0.05545652,-0.6955401,0.015413686,0.25783795,0.48864722,0.4265678,0.7760829,-0.2610389,-0.60628825,-0.7968907,0.08415975,-0.38761437,-0.28883454,-0.34469566,0.8189406,-0.27696612,0.6972673,-0.44665313,-0.17764984,-0.11193705,0.2277373,-0.53799766,-0.8939222,0.60425514,1.0426421,0.29591784,-0.156926,-0.8145334,0.24812582,0.58390933,0.08376128,0.017615229,0.41560245,0.54413384,0.7689193,0.18919548,0.23764162,0.33815178,0.50129265,0.6631289,0.25495225,-0.60162187,-1.0430305,0.31461832,-0.22452664,0.14414196,0.328848,-1.2858745,0.648935,0.06351498,0.6423783,-0.17604767,-0.17352496,-0.055064153,-0.13472244,0.09378485,-1.1970567,-0.2377459,-0.76205444,-0.3618785,0.21179514,0.5479425,-1.4064744,0.20248972,0.06555548,0.27240464,0.2201968,0.2689689,1.2121124,0.49699277,-0.20725362,0.4547768,-0.46120673,0.98841417,0.8097534,0.14717604,-0.6141005,0.2538678,0.23477226,-0.85558325,0.543767
561,bone,441.72763,18.582575,-0.95481974,0.3153841,0.047192525,0.21551593,-0.015560472,0.053224046,0.040859427,-0.067417145,-0.049595833,0.061343066,0.007778732,0.03249609,0.09746107,-0.07656998,0.7933098,-0.37617302,0.46608245,-0.7719078,-0.638734,0.12659644,0.06666952,0.10365495,0.011532142,-0.26606685,-0.085376814,0.10778485,0.0012339859,0.67056406,-0.56350774,0.9372224,0.9063423,-0.08944742,-0.62178206,-0.1321009,0.5157212,-0.3213374,-0.10996921,-0.044133715,-0.06993017,0.18585552,-0.035304047,0.06053642,0.10770318,0.31319636,0.36484748,0.19532979,0.22122268,-0.11852123,0.06807686,-0.20285317,0.22723955,-0.05981571,0.22636303,0.03360531,-0.25398508,0.057114165,-0.36239988,-0.20228338,-0.095576726,0.24596287,-0.23863871,0.04872213,-0.83454156,0.36070263,0.35817102,-0.5328351,-0.18950611,0.05740618,-0.22171327,0.13655682,-0.21113963,0.33016562,0.046852924,0.04732778,0.49076393,-0.55192995,-0.11283082,0.40063483,-0.09485685,-0.058110137,0.08463258,-0.24352556,-0.093099475,-0.1154562,-0.19365881,0.025069233,0.433921,-0.29123637,0.69114494,-0.16229688,0.16689068,0.2122862,-0.25885922,0.22161612,-0.25658754,0.16449396,-0.28402096,0.38476112,-0.8257549,0.68189734
562,bone,398.2871,21.048004,-1.1132386,0.57751876,0.23884524,0.28655484,-0.020823376,-0.042559396,0.071855955,-0.011215446,-0.093264125,-0.036881443,0.2122153,0.049650274,-0.7863019,0.1928498,-0.47523662,0.88218886,0.4969029,0.049848896,-0.07477755,-0.33095464,0.10655726,0.31334352,-0.30846408,-0.2781782,-0.003805003,-0.91911113,-1.2285148,-0.5040966,0.71551025,0.624992,-0.4565146,-0.17536403,0.55958474,-0.35386097,-0.4444402,-0.1420305,-0.18002808,0.24410371,-0.07193046,0.3316596,-0.16879746,0.39061338,-0.06467572,0.2194773,-0.08042094,-0.1478843,-0.071414866,-0.4860016,0.03133719,-0.60299593,0.061836995,-0.09286454,-0.3361624,-0.13610049,0.6274812,-0.091956414,-0.071643054,-0.24154675,-0.13024728,0.08249287,-0.44796088,-0.13566497,0.027673619,0.028960135,0.55163044,-0.32151142,-0.2154532,0.40696564,0.7683626,-0.44861963,0.34202555,-0.29505032,0.06284709,0.6022529,-0.6379925,-0.17166787,0.6736835,-0.56339455,-0.24932663,0.5533893,-0.11022459,-0.041310947,0.34205225,0.16099714,0.23777463,0.1403806,-0.25349656,0.75084674,-0.2871295,0.7323237,-0.2420994,0.20967793,-0.1247453,-0.11977434,-0.11479685,-0.06312342,-0.20424795,0.12934579,-0.88966215,0.41464043
563,bone,481.81482,18.104284,-0.905063,0.44345766,-0.099185325,0.13260597,0.15571767,0.14215936,-0.14973797,-0.11977672,0.13131417,0.11115279,-0.07368301,-0.062121116,0.058323827,0.1182135,0.023095248,-0.4910338,-0.1533523,-0.8558264,-0.5164066,-0.37725008,0.36620697,0.7784813,-0.11402131,-0.20806184,-0.13509093,-0.010200571,0.0798993,0.30169445,0.12312518,-0.38211998,1.0944606,0.48127976,0.24370763,-0.613598,-0.040635142,0.36393878,0.16521637,0.117442064,-0.29136968,-0.15788129,-0.04136384,-0.12189816,0.026726073,-0.25541702,-0.10062073,-0.1717774,0.0005097862,0.010990921,0.12936333,0.0871492,0.037540678,-0.13676889,-0.040772077,-0.5152572,-0.23099253,-0.23126338,-0.5648194,0.14215358,-0.27206686,-0.13571204,-0.5657277,0.0980967,0.33917058,-0.43189663,0.2697144,0.090927154,-0.15169026,-0.40301993,-0.30350572,0.27884978,-0.22571963,-0.25651315,0.8372359,0.5219947,0.046214577,-0.12144842,-0.29430526,-0.17523058,0.15854552,0.18729757,0.084096864,-0.2005977,0.1476229,-0.099332675,-0.16992348,-0.0010054974,0.44874874,0.17047308,0.48663628,0.33493236,-0.09870599,0.27665177,-0.39943457,0.10976976,-0.34912056,0.09016944,-0.36886385,0.30475408,-0.74491876,0.593896
564,bone,505.71045,29.58345,-0.89640206,0.2571273,0.17496744,0.42910126,0.005947165,-0.10273639,0.07864583,-0.014583614,0.0069826203,0.048010737,-0.23141551,-0.012954947,0.40284663,-0.06715082,0.16677408,-0.5253217,0.837875,-0.8461453,-0.36333364,0.53994,-0.091358334,0.13619854,0.33920854,0.0040364885,-0.07138445,-0.27379742,-0.3108162,0.41638008,0.014090502,0.11087954,-0.44207448,-0.23664403,-0.4092529,0.2898899,-0.5140522,0.3442991,-0.2129788,0.15984695,0.03076011,-0.14331214,-0.10423037,-0.18087421,-0.19529054,0.027099011,-0.10473712,0.19370633,0.056818906,0.10047419,0.20609415,-0.20200561,0.31667477,-0.21157387,0.3321473,0.07339769,0.2603364,-0.30299318,0.24367255,0.18005435,0.08426894,0.71485347,0.051566638,-0.4276145,0.050495647,-0.1628569,-0.21470755,-0.44143176,0.1849405,0.15090129,0.4155637,0.36234838,-0.22279243,0.12053564,-0.27608165,-0.22547457,0.53228503,0.11567846,-0.4389835,-0.31574908,0.09397485,-0.110733725,-0.016049994,-0.45030582,0.43148303,-0.5897627,0.64644027,-0.10907181,0.32229725,0.073959276,0.010480476,0.031924706,0.07331016,0.03932828,0.20379266,0.034746356,0.23469509,0.012555171,-0.016406931,0.2666309,-0.9112832,0.5998213
565,bone,510.25986,31.522652,-1.0073111,0.4355187,0.29824093,0.3501822,-0.0063471403,-0.0488787,-0.0052489205,-0.11293988,0.07090324,0.032360043,-0.07456263,0.21773233,-0.03243221,-0.393963,-0.58127385,-0.135535,-0.82196134,-0.77120495,0.563052,0.2704421,0.016926479,0.10618174,0.13624479,-0.38590774,-0.36302525,-0.011070896,0.336908,0.5062826,0.04022848,0.04808822,-0.47712556,0.015426285,-0.4188902,0.2787557,-0.62367517,0.14716296,-0.3289479,-0.054654744,0.027454617,-0.12727827,0.06880361,-0.1340482,-0.019754687,-0.10030013,-0.040061265,0.010451518,-0.04119394,0.23138604,-0.21778297,0.24717116,-0.332082,-0.12990932,-0.2954963,0.013416001,-0.2711057,-0.018278753,0.5284495,-0.6440187,-0.07134605,0.00489266,-0.37002528,0.0399891,-0.20821166,0.13656065,-0.30941728,0.17699209,0.33991456,-0.5388817,0.22142117,-0.1334682,-0.019960444,0.36269245,0.028297557,-0.10827372,-0.29340488,-0.08149372,0.14485861,0.37473628,-0.21064195,0.1591627,-0.16202217,0.5139454,-0.4482191,0.56871116,-0.48386458,0.26241013,-0.09640479,0.11422413,0.09831141,-0.0452922,0.019050447,0.06633066,0.05548048,0.23173127,0.191897,0.23582497,0.029216416,0.22575818,-0.8563531,0.41597095
566,hook,338.36322,33.983578,-1.641153,0.7693953,0.24582724,0.74376476,0.06748775,-0.30172452,-0.48882428,-0.53634095,0.6477797,-0.0023632876,0.031669885,0.8318999,-0.7381872,-0.043705985,0.05807939,0.17525353,-0.04521054,0.9586419,-0.23225261,-0.81892496,0.2680719,-1.2732846,-0.18159011,-0.7842847,-0.21436547,-0.15420245,0.4473638,-0.2071235,-0.03954164,0.12724003,0.1372437,-0.62404346,-0.09118573,0.3272864,-0.5922167,0.5510763,-0.587954,-0.2887104,-0.4138219,0.047100957,-0.14466389,-0.45954502,0.3135001,0.23534475,0.1918195,-0.9832184,-0.010148861,-0.32376593,0.45743442,-1.7304647,-1.1292435,-0.37336296,-0.7897198,-0.20752603,0.51333076,0.95552784,0.44302565,-0.022349738,-0.6225002,-0.30059448,0.77971596,0.27811274,0.8008803,0.86668026,-0.19177721,0.92624605,0.66915107,0.15555805,0.96403056,-0.8971443,-0.1714526,0.9048022,-0.38759476,0.48930568,-0.12262074,-1.4021063,-0.27833062,-0.031972505,0.8486729,-0.826013,0.7295002,0.22487968,0.5692065,-0.19974181,0.32026026,-0.2584255,-1.0115645,-0.2584797,-0.35398343,0.16039687,0.2654897,-0.65907884,0.051312752,-0.91427636,-0.1765764,-0.57693046,0.29868063,0.8297664,-1.7961683,0.87461436
567,bone,373.96008,-5.1323323,-0.8416772,0.5268659,-0.2760864,0.15884273,0.26378253,0.14606448,0.29561126,0.092282884,0.05859537,0.020506755,0.06026993,0.19196339,-0.53937966,-0.042059008,0.51620245,0.19351853,0.6535879,0.603114,0.40545455,-0.5760807,-1.2565613,-0.20925973,0.16352084,-0.2766966,-0.5488115,-0.45225134,0.0017834869,0.21209456,-0.551859,-0.15323277,0.23159058,-0.23277548,0.08857263,0.37110323,0.2709142,0.117103815,0.37186655,-0.18137026,0.22246747,-0.017864788,-0.035639822,-0.028631166,0.056281596,0.056254376,-0.7469875,-0.18130688,0.06599566,0.16026339,0.022453945,0.15948124,-0.091497004,0.55853873,-0.29293865,0.39436442,-0.23771037,0.030333845,0.017862478,0.25815824,-0.21929106,0.088593885,-0.06302773,-0.019550126,-0.5446343,0.5327958,-0.51456994,-0.08052074,-0.034467854,0.052294027,-0.24841438,-0.49325496,0.42004576,0.5847753,-0.23753572,0.560515,0.13659288,-0.17069745,0.31652656,0.15518628,0.37146464,0.68525136,-0.8751215,0.035611138,0.7400503,-0.199801,-0.28811386,-0.41113597,0.19440858,0.42214468,0.15082796,-0.5790391,-0.51123494,0.029779818,-0.25093997,-0.30722377,-0.045710266,0.010909759,-0.05672568,0.2330043,-0.90660244,0.56475544
568,hook,291.14044,21.848412,-1.7882284,0.6231765,0.7542255,0.5102259,0.57561046,0.56811064,-0.8558169,0.92594105,-0.11200248,-0.09758435,-0.18327,0.32089546,-0.28888786,-0.78328854,0.5159682,-1.0642909,-0.14546828,0.4012232,-1.5771255,0.70531297,0.1395348,-0.18728493,0.9708946,0.65849847,0.5933942,-0.42590672,0.637922,0.065480664,0.10735308,-0.29502866,-0.17997737,1.0365167,0.26044685,0.804982,-0.32186785,0.29035264,-0.7354424,-0.080138944,0.478223,0.4744384,-0.6497964,0.8395327,0.13958037,-1.132487,-1.0819293,-0.2880816,-0.48854178,-0.399224,0.70806545,-0.23525108,-0.26165333,-1.1337771,0.96145713,-0.7148378,0.7023779,-1.1598445,-0.7554432,-1.4025165,0.06384458,0.29147163,-0.3471669,-0.08418055,-0.49235055,0.65999943,-0.622715,-0.49049994,1.5015523,-1.2997663,-0.30963755,0.5879019,0.17264278,-0.31543633,-0.741846,-0.2956542,-1.3769606,0.32734337,1.1922995,1.3100101,-0.9018764,-0.22080106,-0.8513674,0.19249417,1.6629307,-0.58447254,-0.20057297,0.85747194,1.3399098,0.86846614,0.09476868,-0.7700086,0.14791407,-0.19508857,1.113251,0.4026797,0.51969653,-0.8049541,0.732091,0.65810615,-2.1691046,1.0197562
569,bone,429.78275,11.832291,-0.834041,0.6026382,-0.29393232,0.22926478,0.19084783,-0.14266771,-0.15434112,0.010493185,-0.11411844,0.014058186,-0.055950005,-0.041651525,0.2576035,0.3040828,-0.44479266,-0.6290617,-0.72941977,0.26288763,-0.398375,0.4681278,0.3162525,-0.1302999,-0.013516909,0.61124927,-0.21953022,-0.7368927,0.37938103,0.12699044,-0.44623938,-1.1148329,-0.6643014,-0.21285684,0.56588775,-0.15640187,-0.13859683,0.734113,0.038095176,-0.5665202,-0.55367833,-0.18862617,-0.1331863,0.13525356,-0.34860247,0.017373431,-0.34589526,0.15441184,-0.18622647,0.159536,-0.0880542,-0.02694369,-0.010790311,-0.03688929,-0.14797364,0.10295747,-0.15206721,-0.19678232,-0.052517325,-0.27602014,-0.29934606,0.18915886,0.06869029,0.2882662,-0.5854973,-0.018519491,-0.5411875,0.17716655,0.023888817,-0.17176023,0.15118498,-0.15748619,0.25196496,0.10599783,-0.7819177,-0.5270796,0.24518758,0.40069473,0.14128916,0.4195804,-0.23705922,0.2786517,0.43494383,-0.5169118,-0.14733805,0.09680031,-0.22375974,0.2179208,0.35125384,0.1974917,-0.01347689,0.3932477,0.03195776,0.39066553,-0.088293985,-0.07908423,-0.33966973,-0.14320515,-0.5249872,0.19257414,-0.7647439,0.5403068
570,treasure,422.13022,-21.233652,-1.0050629,0.18411648,0.39100894,0.6924827,-0.29646122,-0.026633369,-0.69565,0.21557824,-0.5861516,-0.8412122,0.44940758,-0.42846453,0.0032835705,0.18253148,0.18824601,-0.8594863,0.12579489,0.8560334,0.30270436,-0.42557278,0.5195772,-0.5095063,0.002858063,-0.07856852,-0.41336894,-0.2848991,-0.9183122,0.9964457,0.5865463,-0.73697793,-0.59621257,-0.58054376,-0.4300953,-0.048586957,0.030453384,0.56843174,-0.56821036,0.8835473,-0.028480107,-0.12248729,-0.3056572,0.79800946,-0.42412323,-0.8271688,0.4941227,0.19228765,0.8377278,-0.73383635,-0.63315403,0.3546808,0.42144427,0.19656636,0.32583612,-0.4045121,0.47473887,0.10324667,1.0591103,0.39028752,0.0038835409,-0.46937472,0.38352108,1.0306953,0.35194618,-0.69180423,0.3539602,-0.59053725,-0.2483308,0.68095905,-0.15491158,-1.3119574,-0.53521097,-0.67794126,0.22174759,0.16556674,-0.18439977,0.23913182,-0.6551567,0.9322374,0.87970185,0.5279448,-0.78130513,-0.030083504,-1.0438517,-0.408055,-0.33700427,0.12032867,0.7446607,0.61166584,0.39215943,0.4630275,-0.08142597,-1.1507199,1.2250758,1.1383471,0.3898437,-0.63195395,0.3757912,0.18507664,-1.0280291,0.53147185
571,bone,553.31006,19.704182,-0.7992899,0.49447355,-0.23470439,0.16684744,0.25357962,0.039192617,-0.09503027,0.07486795,-0.024842894,-0.082034566,0.11139831,-0.026051182,-0.018392136,0.15537448,-0.05486145,-0.1320568,-0.37411192,-0.0813243,-0.76170737,0.5424702,-0.1693743,0.49781278,0.0142892115,-0.8027785,-0.05221556,-0.17834523,0.18025964,0.38951325,-0.003663258,-0.10121107,-0.44438997,-0.24911009,0.13608333,0.102365,-0.07863357,-0.2645276,-0.2910872,0.006690025,-0.23740634,0.24070753,-0.28142706,0.37457886,-0.21286397,0.38780582,-0.1397029,0.30001807,-0.12855183,0.24534269,-0.11874708,0.18801238,-0.080511644,0.18393834,-0.15096082,0.35747594,-0.19263127,0.27827093,0.10667517,0.07456498,-0.20055617,-0.118990675,-0.24829079,-0.3868021,-0.309954,0.46816254,-0.072087474,-0.041827686,-0.012975601,0.39892095,0.20369123,-0.45410788,0.21784644,-0.73187315,-0.20847455,0.09396067,-0.20847994,0.22086686,0.19534265,-0.05712108,-0.030044565,-0.08041052,0.11412191,-0.25767308,-0.12316717,0.09735645,0.23127556,0.0891961,0.5508237,0.18805203,0.12236183,0.34332186,-0.32569706,0.22146568,-0.39238557,0.07393097,-0.3033744,0.080280796,-0.36263543,0.2717332,-0.6661262,0.5210551
